JJ_density	VBG_density	RB_density
8.333333333333332	0.0	0.0
20.0	0.0	0.0
17.391304347826086	4.3478260869565215	8.695652173913043
0.0	0.0	10.0
16.666666666666664	0.0	0.0
26.08695652173913	4.3478260869565215	0.0
20.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
15.0	5.0	5.0
18.181818181818183	0.0	0.0
4.166666666666666	4.166666666666666	8.333333333333332
10.526315789473683	0.0	0.0
9.523809523809524	0.0	4.761904761904762
30.76923076923077	0.0	0.0
16.666666666666664	0.0	0.0
5.0	0.0	0.0
9.090909090909092	0.0	4.545454545454546
20.0	0.0	0.0
30.0	0.0	0.0
5.555555555555555	0.0	0.0
13.333333333333334	6.666666666666667	6.666666666666667
8.695652173913043	8.695652173913043	0.0
14.285714285714285	0.0	0.0
16.666666666666664	11.11111111111111	0.0
16.666666666666664	0.0	8.333333333333332
10.526315789473683	0.0	5.263157894736842
16.666666666666664	0.0	0.0
13.333333333333334	0.0	6.666666666666667
9.375	12.5	0.0
18.75	0.0	0.0
37.5	0.0	0.0
0.0	11.11111111111111	0.0
8.333333333333332	0.0	0.0
15.384615384615383	0.0	0.0
13.333333333333334	0.0	0.0
5.555555555555555	0.0	0.0
23.07692307692308	7.6923076923076925	0.0
11.76470588235294	0.0	5.88235294117647
9.090909090909092	4.545454545454546	0.0
0.0	0.0	0.0
8.333333333333332	0.0	8.333333333333332
16.666666666666664	0.0	0.0
11.76470588235294	0.0	0.0
10.0	5.0	0.0
18.75	0.0	0.0
22.22222222222222	0.0	0.0
7.6923076923076925	0.0	0.0
6.896551724137931	0.0	6.896551724137931
10.0	0.0	20.0
12.5	0.0	0.0
9.523809523809524	4.761904761904762	0.0
12.5	0.0	0.0
20.0	2.857142857142857	2.857142857142857
21.428571428571427	7.142857142857142	0.0
10.0	0.0	10.0
5.555555555555555	0.0	0.0
19.047619047619047	0.0	4.761904761904762
5.555555555555555	5.555555555555555	0.0
12.5	0.0	0.0
15.0	5.0	5.0
12.5	0.0	0.0
8.333333333333332	0.0	0.0
8.333333333333332	8.333333333333332	0.0
11.11111111111111	0.0	0.0
7.6923076923076925	7.6923076923076925	7.6923076923076925
8.333333333333332	0.0	0.0
0.0	0.0	0.0
0.0	0.0	8.333333333333332
15.0	0.0	5.0
6.666666666666667	0.0	0.0
19.047619047619047	0.0	4.761904761904762
0.0	6.25	0.0
20.0	10.0	0.0
0.0	0.0	0.0
7.6923076923076925	0.0	0.0
5.555555555555555	0.0	0.0
8.333333333333332	0.0	0.0
22.22222222222222	0.0	0.0
10.526315789473683	0.0	5.263157894736842
0.0	0.0	20.0
25.0	0.0	0.0
10.0	0.0	0.0
12.5	0.0	0.0
10.714285714285714	0.0	0.0
14.285714285714285	7.142857142857142	0.0
13.043478260869565	0.0	0.0
11.11111111111111	0.0	5.555555555555555
5.0	0.0	0.0
0.0	0.0	0.0
18.181818181818183	0.0	0.0
12.5	6.25	0.0
12.5	6.25	6.25
9.090909090909092	0.0	0.0
18.181818181818183	0.0	0.0
13.79310344827586	3.4482758620689653	0.0
15.384615384615383	0.0	0.0
23.07692307692308	0.0	0.0
30.0	0.0	0.0
0.0	0.0	15.384615384615383
14.285714285714285	0.0	0.0
16.666666666666664	0.0	0.0
9.090909090909092	9.090909090909092	0.0
10.0	0.0	0.0
18.181818181818183	0.0	0.0
14.285714285714285	9.523809523809524	0.0
26.666666666666668	0.0	0.0
8.333333333333332	0.0	8.333333333333332
22.22222222222222	0.0	0.0
7.142857142857142	0.0	0.0
3.7037037037037033	0.0	0.0
15.384615384615383	0.0	0.0
17.647058823529413	0.0	0.0
22.58064516129032	0.0	3.225806451612903
16.666666666666664	0.0	0.0
27.27272727272727	0.0	0.0
7.142857142857142	0.0	0.0
10.0	0.0	10.0
18.75	6.25	0.0
10.0	0.0	0.0
16.0	0.0	0.0
18.181818181818183	0.0	0.0
0.0	10.0	0.0
16.666666666666664	0.0	8.333333333333332
12.0	8.0	0.0
12.5	0.0	0.0
11.76470588235294	5.88235294117647	0.0
10.526315789473683	5.263157894736842	0.0
11.11111111111111	11.11111111111111	0.0
10.0	0.0	0.0
5.555555555555555	0.0	2.7777777777777777
14.814814814814811	0.0	3.7037037037037033
11.11111111111111	11.11111111111111	0.0
17.391304347826086	4.3478260869565215	0.0
5.0	0.0	10.0
5.555555555555555	5.555555555555555	11.11111111111111
11.11111111111111	11.11111111111111	0.0
28.57142857142857	0.0	7.142857142857142
0.0	0.0	0.0
14.285714285714285	0.0	7.142857142857142
16.666666666666664	4.166666666666666	8.333333333333332
12.5	0.0	0.0
14.285714285714285	0.0	0.0
8.333333333333332	0.0	8.333333333333332
20.0	0.0	10.0
6.25	0.0	0.0
0.0	0.0	0.0
14.285714285714285	0.0	0.0
10.0	0.0	0.0
26.31578947368421	0.0	0.0
8.333333333333332	0.0	0.0
22.22222222222222	11.11111111111111	0.0
9.090909090909092	0.0	9.090909090909092
30.76923076923077	0.0	0.0
19.047619047619047	4.761904761904762	9.523809523809524
27.27272727272727	9.090909090909092	0.0
16.666666666666664	0.0	8.333333333333332
12.5	0.0	0.0
16.666666666666664	5.555555555555555	0.0
11.11111111111111	0.0	0.0
11.11111111111111	0.0	0.0
9.090909090909092	0.0	0.0
0.0	0.0	6.25
30.76923076923077	0.0	0.0
0.0	0.0	0.0
0.0	0.0	9.090909090909092
11.11111111111111	22.22222222222222	0.0
0.0	14.285714285714285	0.0
16.666666666666664	8.333333333333332	8.333333333333332
16.666666666666664	0.0	8.333333333333332
33.33333333333333	0.0	0.0
27.27272727272727	0.0	0.0
18.181818181818183	0.0	0.0
30.0	0.0	0.0
0.0	0.0	0.0
11.11111111111111	0.0	0.0
19.230769230769237	3.8461538461538463	0.0
11.538461538461538	0.0	3.8461538461538463
7.6923076923076925	7.6923076923076925	0.0
6.666666666666667	0.0	0.0
0.0	7.6923076923076925	0.0
22.727272727272727	9.090909090909092	4.545454545454546
4.166666666666666	4.166666666666666	12.5
11.11111111111111	0.0	0.0
11.11111111111111	0.0	0.0
6.666666666666667	0.0	0.0
0.0	0.0	0.0
38.46153846153847	0.0	7.6923076923076925
14.285714285714285	0.0	7.142857142857142
20.0	20.0	0.0
16.666666666666664	0.0	0.0
11.11111111111111	0.0	0.0
23.07692307692308	0.0	0.0
18.181818181818183	0.0	0.0
5.263157894736842	0.0	5.263157894736842
12.5	0.0	0.0
10.0	5.0	10.0
11.11111111111111	0.0	0.0
9.090909090909092	0.0	0.0
4.0	4.0	4.0
27.27272727272727	0.0	0.0
0.0	11.11111111111111	5.555555555555555
16.666666666666664	0.0	8.333333333333332
0.0	0.0	0.0
14.285714285714285	14.285714285714285	0.0
7.142857142857142	0.0	14.285714285714285
15.384615384615383	0.0	0.0
8.0	4.0	0.0
14.285714285714285	0.0	4.761904761904762
20.0	4.0	0.0
9.523809523809524	4.761904761904762	0.0
9.090909090909092	0.0	0.0
18.181818181818183	0.0	0.0
15.384615384615383	0.0	0.0
44.44444444444444	0.0	0.0
23.07692307692308	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
11.11111111111111	0.0	0.0
13.333333333333334	6.666666666666667	0.0
8.695652173913043	4.3478260869565215	4.3478260869565215
5.263157894736842	0.0	15.789473684210526
6.25	12.5	6.25
0.0	0.0	11.11111111111111
4.3478260869565215	4.3478260869565215	13.043478260869565
0.0	11.11111111111111	0.0
27.27272727272727	0.0	0.0
16.666666666666664	8.333333333333332	0.0
0.0	0.0	0.0
20.0	6.666666666666667	6.666666666666667
14.285714285714285	0.0	0.0
10.0	0.0	0.0
20.0	0.0	0.0
45.45454545454545	0.0	0.0
3.571428571428571	3.571428571428571	3.571428571428571
26.666666666666668	0.0	0.0
6.666666666666667	0.0	0.0
28.57142857142857	0.0	0.0
8.333333333333332	0.0	0.0
16.666666666666664	0.0	0.0
12.5	0.0	0.0
13.333333333333334	6.666666666666667	6.666666666666667
15.384615384615383	0.0	0.0
20.0	6.666666666666667	0.0
16.666666666666664	8.333333333333332	0.0
7.142857142857142	0.0	0.0
28.57142857142857	4.761904761904762	0.0
6.25	6.25	0.0
8.0	0.0	4.0
15.0	5.0	5.0
7.6923076923076925	7.6923076923076925	0.0
11.11111111111111	11.11111111111111	0.0
20.0	0.0	0.0
9.523809523809524	0.0	4.761904761904762
13.333333333333334	0.0	0.0
13.333333333333334	6.666666666666667	0.0
0.0	0.0	0.0
10.0	0.0	0.0
5.0	0.0	5.0
0.0	0.0	7.142857142857142
16.666666666666664	8.333333333333332	0.0
0.0	0.0	0.0
18.181818181818183	0.0	0.0
8.333333333333332	0.0	0.0
7.6923076923076925	7.6923076923076925	7.6923076923076925
21.428571428571427	0.0	7.142857142857142
11.11111111111111	0.0	0.0
7.6923076923076925	0.0	0.0
7.142857142857142	0.0	0.0
7.6923076923076925	0.0	0.0
8.333333333333332	0.0	0.0
10.0	0.0	10.0
8.333333333333332	0.0	0.0
14.285714285714285	0.0	0.0
20.0	0.0	0.0
15.384615384615383	0.0	0.0
14.285714285714285	0.0	4.761904761904762
10.0	0.0	0.0
6.666666666666667	6.666666666666667	0.0
18.181818181818183	9.090909090909092	0.0
7.142857142857142	0.0	7.142857142857142
21.428571428571427	0.0	0.0
0.0	0.0	0.0
6.666666666666667	0.0	0.0
16.0	0.0	8.0
10.526315789473683	5.263157894736842	0.0
9.090909090909092	0.0	0.0
40.0	0.0	0.0
31.25	0.0	0.0
25.0	0.0	6.25
11.76470588235294	17.647058823529413	0.0
16.666666666666664	0.0	8.333333333333332
0.0	0.0	11.11111111111111
10.0	0.0	0.0
7.6923076923076925	3.8461538461538463	3.8461538461538463
33.33333333333333	0.0	0.0
11.11111111111111	0.0	0.0
0.0	0.0	0.0
13.043478260869565	4.3478260869565215	0.0
20.0	10.0	0.0
12.5	6.25	0.0
9.090909090909092	0.0	0.0
18.75	0.0	0.0
6.666666666666667	0.0	0.0
15.384615384615383	0.0	0.0
25.0	8.333333333333332	0.0
6.666666666666667	0.0	0.0
8.333333333333332	0.0	0.0
20.0	0.0	0.0
33.33333333333333	0.0	0.0
16.666666666666664	0.0	0.0
3.571428571428571	0.0	3.571428571428571
9.090909090909092	0.0	0.0
4.3478260869565215	0.0	4.3478260869565215
14.285714285714285	0.0	0.0
21.428571428571427	0.0	0.0
22.22222222222222	0.0	0.0
5.88235294117647	5.88235294117647	0.0
25.0	0.0	0.0
7.6923076923076925	0.0	0.0
15.789473684210526	0.0	5.263157894736842
16.666666666666664	0.0	8.333333333333332
16.666666666666664	8.333333333333332	0.0
30.76923076923077	0.0	0.0
10.0	0.0	0.0
25.0	0.0	0.0
35.714285714285715	7.142857142857142	0.0
25.0	0.0	8.333333333333332
7.4074074074074066	0.0	3.7037037037037033
21.428571428571427	0.0	7.142857142857142
13.333333333333334	0.0	6.666666666666667
11.11111111111111	0.0	0.0
19.047619047619047	0.0	0.0
13.333333333333334	6.666666666666667	0.0
0.0	5.555555555555555	5.555555555555555
6.25	12.5	6.25
11.11111111111111	0.0	0.0
13.636363636363637	0.0	0.0
10.0	0.0	0.0
18.181818181818183	0.0	0.0
18.181818181818183	0.0	9.090909090909092
4.3478260869565215	0.0	0.0
19.047619047619047	4.761904761904762	0.0
0.0	16.666666666666664	0.0
16.666666666666664	0.0	0.0
6.25	0.0	6.25
10.0	0.0	0.0
14.285714285714285	0.0	0.0
5.263157894736842	0.0	0.0
10.526315789473683	0.0	0.0
0.0	0.0	0.0
5.88235294117647	0.0	0.0
10.526315789473683	5.263157894736842	0.0
13.513513513513514	2.702702702702702	0.0
28.57142857142857	0.0	0.0
15.0	5.0	0.0
19.047619047619047	0.0	4.761904761904762
22.22222222222222	11.11111111111111	0.0
6.25	0.0	0.0
0.0	0.0	8.333333333333332
9.090909090909092	9.090909090909092	0.0
11.76470588235294	0.0	0.0
16.666666666666664	11.11111111111111	0.0
0.0	0.0	0.0
4.761904761904762	0.0	4.761904761904762
21.052631578947366	0.0	0.0
27.27272727272727	0.0	0.0
41.66666666666667	0.0	8.333333333333332
0.0	0.0	0.0
23.33333333333333	6.666666666666667	0.0
0.0	11.11111111111111	0.0
8.333333333333332	8.333333333333332	0.0
15.384615384615383	0.0	0.0
11.11111111111111	5.555555555555555	16.666666666666664
14.285714285714285	7.142857142857142	0.0
15.384615384615383	0.0	0.0
18.181818181818183	9.090909090909092	0.0
13.333333333333334	0.0	6.666666666666667
25.0	0.0	0.0
18.181818181818183	0.0	9.090909090909092
0.0	6.25	12.5
20.0	0.0	0.0
25.0	8.333333333333332	0.0
25.0	0.0	0.0
23.07692307692308	0.0	0.0
11.11111111111111	5.555555555555555	5.555555555555555
18.181818181818183	0.0	0.0
20.0	0.0	0.0
16.666666666666664	0.0	0.0
17.647058823529413	0.0	0.0
22.22222222222222	11.11111111111111	0.0
12.5	12.5	0.0
10.0	0.0	0.0
10.0	0.0	0.0
16.666666666666664	0.0	5.555555555555555
11.11111111111111	11.11111111111111	0.0
9.523809523809524	4.761904761904762	0.0
12.5	0.0	0.0
0.0	0.0	7.142857142857142
12.5	4.166666666666666	0.0
12.5	0.0	0.0
15.789473684210526	5.263157894736842	5.263157894736842
7.6923076923076925	0.0	0.0
5.88235294117647	0.0	5.88235294117647
33.33333333333333	0.0	0.0
11.11111111111111	0.0	0.0
17.857142857142858	0.0	7.142857142857142
18.51851851851852	0.0	0.0
33.33333333333333	0.0	0.0
6.666666666666667	0.0	0.0
15.384615384615383	0.0	0.0
0.0	0.0	0.0
15.0	0.0	5.0
20.0	0.0	10.0
0.0	8.333333333333332	8.333333333333332
12.5	0.0	0.0
28.57142857142857	14.285714285714285	0.0
3.8461538461538463	7.6923076923076925	0.0
5.88235294117647	11.76470588235294	5.88235294117647
0.0	0.0	7.142857142857142
20.0	0.0	0.0
0.0	0.0	0.0
16.666666666666664	0.0	0.0
0.0	0.0	0.0
0.0	0.0	7.142857142857142
10.526315789473683	5.263157894736842	10.526315789473683
12.5	0.0	0.0
7.6923076923076925	3.8461538461538463	0.0
25.0	0.0	0.0
20.0	4.0	0.0
6.666666666666667	6.666666666666667	6.666666666666667
16.666666666666664	0.0	0.0
18.181818181818183	0.0	0.0
8.333333333333332	8.333333333333332	0.0
7.6923076923076925	0.0	0.0
11.11111111111111	0.0	0.0
20.0	0.0	0.0
0.0	0.0	0.0
15.0	10.0	5.0
0.0	9.090909090909092	0.0
22.22222222222222	0.0	0.0
5.88235294117647	5.88235294117647	11.76470588235294
0.0	0.0	3.8461538461538463
6.25	0.0	0.0
9.090909090909092	0.0	0.0
22.22222222222222	0.0	0.0
22.22222222222222	5.555555555555555	0.0
10.0	0.0	10.0
8.333333333333332	0.0	8.333333333333332
22.22222222222222	0.0	0.0
12.5	0.0	0.0
6.25	0.0	6.25
0.0	0.0	0.0
7.6923076923076925	0.0	0.0
9.090909090909092	0.0	0.0
21.428571428571427	0.0	7.142857142857142
7.142857142857142	7.142857142857142	0.0
0.0	0.0	0.0
11.11111111111111	0.0	0.0
0.0	0.0	0.0
0.0	0.0	5.555555555555555
0.0	0.0	0.0
11.76470588235294	0.0	0.0
8.333333333333332	0.0	16.666666666666664
8.333333333333332	0.0	0.0
27.27272727272727	0.0	0.0
26.08695652173913	0.0	0.0
0.0	0.0	0.0
14.285714285714285	0.0	7.142857142857142
6.25	6.25	12.5
17.391304347826086	4.3478260869565215	8.695652173913043
7.142857142857142	0.0	7.142857142857142
12.5	0.0	6.25
22.22222222222222	0.0	0.0
4.3478260869565215	4.3478260869565215	4.3478260869565215
20.0	5.0	5.0
0.0	0.0	0.0
3.7037037037037033	0.0	3.7037037037037033
11.11111111111111	11.11111111111111	0.0
0.0	0.0	0.0
19.047619047619047	4.761904761904762	4.761904761904762
25.0	0.0	0.0
7.6923076923076925	0.0	0.0
5.555555555555555	0.0	11.11111111111111
10.0	0.0	0.0
11.11111111111111	0.0	11.11111111111111
0.0	0.0	0.0
16.666666666666664	0.0	0.0
9.090909090909092	9.090909090909092	0.0
6.666666666666667	0.0	0.0
7.6923076923076925	0.0	3.8461538461538463
10.0	0.0	0.0
42.85714285714285	0.0	14.285714285714285
8.333333333333332	0.0	8.333333333333332
6.25	6.25	0.0
12.5	0.0	0.0
10.0	0.0	0.0
0.0	5.263157894736842	5.263157894736842
16.666666666666664	0.0	16.666666666666664
4.761904761904762	4.761904761904762	4.761904761904762
26.666666666666668	0.0	0.0
0.0	0.0	0.0
12.5	0.0	0.0
10.0	0.0	0.0
25.0	12.5	0.0
11.11111111111111	0.0	0.0
0.0	0.0	0.0
16.666666666666664	16.666666666666664	0.0
6.666666666666667	0.0	6.666666666666667
15.384615384615383	0.0	0.0
11.11111111111111	0.0	0.0
40.0	0.0	0.0
11.11111111111111	0.0	0.0
25.0	0.0	0.0
16.666666666666664	0.0	0.0
33.33333333333333	0.0	0.0
0.0	0.0	0.0
10.526315789473683	0.0	0.0
0.0	0.0	8.333333333333332
30.0	0.0	0.0
22.22222222222222	0.0	0.0
20.0	0.0	0.0
11.11111111111111	5.555555555555555	5.555555555555555
5.88235294117647	5.88235294117647	5.88235294117647
8.333333333333332	0.0	8.333333333333332
9.090909090909092	9.090909090909092	0.0
13.333333333333334	0.0	0.0
6.25	0.0	0.0
16.666666666666664	8.333333333333332	0.0
16.666666666666664	0.0	0.0
7.142857142857142	7.142857142857142	0.0
6.666666666666667	0.0	0.0
8.333333333333332	0.0	0.0
5.0	5.0	5.0
11.11111111111111	11.11111111111111	0.0
0.0	0.0	0.0
10.526315789473683	0.0	0.0
14.285714285714285	0.0	0.0
10.0	0.0	10.0
3.8461538461538463	0.0	0.0
10.0	0.0	0.0
7.142857142857142	0.0	0.0
14.285714285714285	0.0	0.0
23.07692307692308	3.8461538461538463	0.0
8.695652173913043	4.3478260869565215	4.3478260869565215
18.181818181818183	0.0	0.0
9.090909090909092	0.0	0.0
20.0	0.0	0.0
9.090909090909092	9.090909090909092	0.0
25.0	0.0	0.0
0.0	0.0	10.526315789473683
14.285714285714285	0.0	0.0
27.27272727272727	0.0	0.0
20.0	0.0	0.0
37.5	0.0	0.0
18.181818181818183	0.0	0.0
10.0	0.0	0.0
0.0	0.0	0.0
16.666666666666664	0.0	0.0
16.666666666666664	8.333333333333332	0.0
17.647058823529413	0.0	0.0
11.11111111111111	0.0	5.555555555555555
14.285714285714285	7.142857142857142	0.0
14.285714285714285	7.142857142857142	0.0
22.22222222222222	0.0	0.0
20.0	0.0	0.0
6.666666666666667	13.333333333333334	0.0
16.666666666666664	0.0	0.0
10.0	0.0	0.0
30.0	0.0	0.0
11.11111111111111	0.0	0.0
28.57142857142857	14.285714285714285	0.0
5.555555555555555	5.555555555555555	5.555555555555555
12.5	0.0	0.0
18.181818181818183	0.0	0.0
0.0	0.0	0.0
18.181818181818183	0.0	0.0
0.0	0.0	0.0
10.0	0.0	0.0
20.0	0.0	0.0
16.666666666666664	0.0	0.0
5.0	5.0	0.0
7.6923076923076925	0.0	0.0
12.5	6.25	0.0
27.27272727272727	0.0	0.0
5.88235294117647	0.0	0.0
7.6923076923076925	0.0	7.6923076923076925
7.6923076923076925	0.0	0.0
18.181818181818183	0.0	9.090909090909092
12.5	0.0	0.0
5.0	0.0	0.0
0.0	0.0	8.333333333333332
8.695652173913043	4.3478260869565215	0.0
13.333333333333334	0.0	0.0
18.181818181818183	0.0	0.0
25.0	0.0	6.25
8.333333333333332	0.0	0.0
21.428571428571427	0.0	0.0
10.0	0.0	0.0
10.0	0.0	0.0
25.0	12.5	0.0
18.181818181818183	0.0	0.0
22.22222222222222	0.0	0.0
0.0	0.0	0.0
11.11111111111111	0.0	5.555555555555555
8.333333333333332	0.0	8.333333333333332
12.5	0.0	0.0
5.88235294117647	5.88235294117647	5.88235294117647
0.0	0.0	0.0
26.31578947368421	0.0	0.0
0.0	0.0	0.0
5.88235294117647	5.88235294117647	0.0
18.181818181818183	0.0	0.0
20.0	0.0	0.0
0.0	0.0	0.0
12.5	0.0	0.0
8.695652173913043	0.0	4.3478260869565215
0.0	0.0	6.666666666666667
18.181818181818183	0.0	9.090909090909092
0.0	0.0	7.142857142857142
8.695652173913043	4.3478260869565215	0.0
28.57142857142857	0.0	0.0
11.11111111111111	0.0	2.7777777777777777
6.666666666666667	6.666666666666667	0.0
22.22222222222222	0.0	0.0
7.142857142857142	7.142857142857142	14.285714285714285
11.11111111111111	0.0	0.0
0.0	5.555555555555555	5.555555555555555
14.705882352941178	0.0	0.0
15.384615384615383	0.0	0.0
9.090909090909092	0.0	0.0
10.0	0.0	0.0
10.526315789473683	5.263157894736842	5.263157894736842
7.142857142857142	0.0	7.142857142857142
20.0	0.0	0.0
14.285714285714285	0.0	0.0
16.666666666666664	0.0	0.0
33.33333333333333	0.0	0.0
3.7037037037037033	3.7037037037037033	0.0
10.526315789473683	5.263157894736842	0.0
11.11111111111111	0.0	0.0
11.11111111111111	5.555555555555555	0.0
13.333333333333334	6.666666666666667	13.333333333333334
5.0	0.0	0.0
10.0	0.0	0.0
16.666666666666664	0.0	0.0
15.384615384615383	0.0	7.6923076923076925
27.27272727272727	0.0	0.0
0.0	0.0	10.0
25.0	0.0	0.0
12.5	6.25	6.25
12.5	0.0	0.0
25.0	0.0	0.0
10.0	0.0	0.0
8.333333333333332	0.0	0.0
7.6923076923076925	0.0	0.0
25.0	0.0	0.0
0.0	0.0	0.0
4.545454545454546	0.0	4.545454545454546
11.76470588235294	0.0	5.88235294117647
6.666666666666667	0.0	13.333333333333334
5.88235294117647	0.0	5.88235294117647
15.0	0.0	5.0
7.6923076923076925	0.0	0.0
25.0	0.0	0.0
18.181818181818183	0.0	9.090909090909092
13.333333333333334	0.0	6.666666666666667
14.285714285714285	0.0	0.0
10.714285714285714	7.142857142857142	0.0
30.76923076923077	0.0	0.0
11.76470588235294	5.88235294117647	5.88235294117647
31.25	6.25	6.25
15.384615384615383	0.0	0.0
9.090909090909092	0.0	0.0
5.555555555555555	0.0	0.0
5.263157894736842	5.263157894736842	0.0
10.526315789473683	0.0	0.0
5.555555555555555	5.555555555555555	0.0
0.0	0.0	0.0
14.285714285714285	7.142857142857142	0.0
0.0	0.0	0.0
27.27272727272727	0.0	0.0
11.11111111111111	0.0	0.0
11.76470588235294	0.0	0.0
23.52941176470588	0.0	0.0
14.285714285714285	0.0	0.0
4.761904761904762	0.0	19.047619047619047
10.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
20.0	0.0	0.0
15.789473684210526	0.0	5.263157894736842
7.142857142857142	0.0	0.0
12.5	0.0	0.0
7.6923076923076925	0.0	0.0
7.6923076923076925	0.0	7.6923076923076925
18.181818181818183	0.0	9.090909090909092
0.0	0.0	0.0
10.0	0.0	0.0
18.181818181818183	0.0	0.0
7.6923076923076925	0.0	7.6923076923076925
0.0	3.8461538461538463	11.538461538461538
9.090909090909092	0.0	0.0
20.0	0.0	0.0
0.0	0.0	20.0
10.0	0.0	0.0
10.0	0.0	0.0
9.090909090909092	0.0	0.0
16.666666666666664	0.0	0.0
12.5	6.25	6.25
30.0	0.0	0.0
0.0	0.0	0.0
7.6923076923076925	0.0	0.0
20.0	0.0	0.0
11.76470588235294	5.88235294117647	0.0
0.0	0.0	10.0
14.285714285714285	0.0	0.0
11.11111111111111	0.0	0.0
